_id,Date,Rain,Temp Max,Temp Min
1228,12-05-1954,0,34.40999985,23.84000015
1229,13-05-1954,0,33.29999924,24.57999992
1230,14-05-1954,0,34.52999878,25.10000038
1231,15-05-1954,0,34.02000046,23.97999954
1232,16-05-1954,0,34.70999908,25.37999916
1233,17-05-1954,0,34.81000137,25.44000053
1234,18-05-1954,0,34.77999878,23.95999908
1235,19-05-1954,0,34.68999863,25.17000008
1236,20-05-1954,0,34.09999847,25.79000092
1237,21-05-1954,0,34.45000076,25.43000031
1238,22-05-1954,0,33.70000076,24.17000008
1239,23-05-1954,0,34.79000092,24.64999962
1240,24-05-1954,0,34.06000137,24.87000084
1241,25-05-1954,0,34.36000061,24.77000046
1242,26-05-1954,0,33.75999832,24.89999962
1243,27-05-1954,0,33.49000168,24.13999939
1244,28-05-1954,0,34.38999939,23.84000015
1245,29-05-1954,0,34.27999878,24.78000069
1246,30-05-1954,0,33.86000061,25.21999931
1247,31-05-1954,0,32.99000168,25
1248,01-06-1954,0,33.61000061,24.80999947
1249,02-06-1954,0,33.88000107,25.31999969
1250,03-06-1954,0.299124479,33.74000168,25.13999939
1251,04-06-1954,0.242807567,33.93000031,24.22999954
1252,05-06-1954,0,32.66999817,24.47999954
1253,06-06-1954,43.02838135,32.38000107,24.37000084
1254,07-06-1954,22.40372276,30.56999969,23.12999916
1255,08-06-1954,7.787829876,30,23.18000031
1256,09-06-1954,0,29.79000092,23.70000076
1257,10-06-1954,4.123270512,29.28000069,23.05999947
1258,11-06-1954,4.703448772,30.22999954,23.73999977
1259,12-06-1954,8.878529549,30.85000038,23.15999985
1260,13-06-1954,40.00078964,29.54999924,22.65999985
1261,14-06-1954,8.71308136,28.22999954,23.05999947
1262,15-06-1954,0,29.73999977,24.53000069
1263,16-06-1954,0,31.07999992,24.82999992
1264,17-06-1954,0,31.44000053,24.46999931
1265,18-06-1954,4.259168625,30.87000084,24.46999931
1266,19-06-1954,0.350390017,28.15999985,22.78000069
1267,20-06-1954,6.87634182,26.79999924,21.38999939
1268,21-06-1954,22.75893593,26.26000023,21.77000046
1269,22-06-1954,13.44498539,27.26000023,21.95000076
1270,23-06-1954,6.230639935,27.29999924,23.21999931
1271,24-06-1954,0,28.76000023,22.87999916
1272,25-06-1954,1.461346269,29.54000092,22.94000053
1273,26-06-1954,0.866511106,27.88999939,22.61000061
1274,27-06-1954,1.101165414,29.26000023,22.70999908
1275,28-06-1954,61.83761597,29.71999931,23.26000023
1276,29-06-1954,0,30.09000015,22.54999924
1277,30-06-1954,0,29.44000053,22.86000061
1278,01-07-1954,3.614465714,28.85000038,22.20999908
1279,02-07-1954,92.08052063,27.57999992,21.67000008
1280,03-07-1954,51.90698242,26.25,21.65999985
1281,04-07-1954,5.522887707,26.04999924,22.26000023
1282,05-07-1954,6.177973747,27.04000092,22.02000046
1283,06-07-1954,6.901463032,26.95000076,21.89999962
1284,07-07-1954,13.9152689,25.32999992,21.62000084
1285,08-07-1954,34.19291306,26.32999992,22.47999954
1286,09-07-1954,22.63393784,27.20000076,22.61000061
1287,10-07-1954,3.997017622,26.95000076,22.47999954
1288,11-07-1954,80.86564636,26.87000084,22.62999916
1289,12-07-1954,33.63731384,26.54999924,22.25
1290,13-07-1954,45.56384659,27.20999908,22.5
1291,14-07-1954,57.91558075,26.77000046,22.82999992
1292,15-07-1954,98.64445496,25.64999962,22.53000069
1293,16-07-1954,46.39485931,24.95999908,22.90999985
1294,17-07-1954,51.82091522,26.06999969,22.38999939
1295,18-07-1954,1.879269361,27.19000053,23.04000092
1296,19-07-1954,0.478339851,27.98999977,23.71999931
1297,20-07-1954,0,28.04999924,23.13999939
1298,21-07-1954,0,27.88999939,22.43000031
1299,22-07-1954,5.373167992,28.31999969,22.98999977
1300,23-07-1954,0,28.55999947,22.37999916
1301,24-07-1954,0.229546711,27.98999977,22.27000046
1302,25-07-1954,2.709878683,29.45000076,23.65999985
1303,26-07-1954,10.3697834,29.54999924,23.14999962
1304,27-07-1954,0,27.95999908,22.48999977
1305,28-07-1954,18.86111069,27.39999962,22.97999954
1306,29-07-1954,12.62806034,25.78000069,21.42000008
1307,30-07-1954,10.14803982,24.20999908,20.73999977
1308,31-07-1954,3.207744598,24.69000053,20.95999908
1309,01-08-1954,6.132555962,25.79000092,21.45000076
1310,02-08-1954,40.76954269,25.75,21.79000092
1311,03-08-1954,36.28725433,24.25,21.62999916
1312,04-08-1954,7.777884007,26.22999954,22.06999969
1313,05-08-1954,4.235229969,26.90999985,23.27000046
1314,06-08-1954,0.514564991,26.61000061,21.98999977
1315,07-08-1954,47.52896881,26.45999908,22.13999939
1316,08-08-1954,75.6281662,25.47999954,22.18000031
1317,09-08-1954,50.90383148,25.11000061,22.28000069
1318,10-08-1954,31.52190018,25.59000015,22.20000076
1319,11-08-1954,16.37782478,26.78000069,22.31999969
1320,12-08-1954,2.873932838,27.42000008,22.26000023
1321,13-08-1954,0.50040096,27.23999977,22.35000038
1322,14-08-1954,3.92007184,27.43000031,22.65999985
1323,15-08-1954,11.2921381,27.54000092,22.32999992
1324,16-08-1954,6.904215813,26.69000053,22.72999954
1325,17-08-1954,6.625031471,27.5,22.44000053
1326,18-08-1954,0.286698103,28.28000069,22.67000008
1327,19-08-1954,2.463540792,27.93000031,22.26000023
1328,20-08-1954,4.374764919,27.92000008,22
1329,21-08-1954,1.825356245,27.80999947,22.34000015
1330,22-08-1954,6.843981743,27.18000031,22.38999939
1331,23-08-1954,2.437688351,27.57999992,21.86000061
1332,24-08-1954,1.955691338,27.73999977,21.53000069
1333,25-08-1954,2.222495794,27.72999954,21.23999977
1334,26-08-1954,0.54465431,28.28000069,21.51000023
1335,27-08-1954,2.415463448,28.73999977,21.22999954
1336,28-08-1954,4.94805336,28.52000046,21.55999947
1337,29-08-1954,0,29.22999954,21.95000076
1338,30-08-1954,0,29.27000046,22.69000053
1339,31-08-1954,3.166316986,28.45999908,21.79999924
1340,01-09-1954,28.23484802,24.88999939,21.04000092
1341,02-09-1954,25.70081902,25.07999992,21.12000084
1342,03-09-1954,16.27132416,25.54000092,21.35000038
1343,04-09-1954,23.33885384,25.81999969,21.84000015
1344,05-09-1954,35.6262207,25.46999931,21.17000008
1345,06-09-1954,23.44878387,24.84000015,21.06999969
1346,07-09-1954,15.97017097,26.45000076,21.30999947
1347,08-09-1954,4.023049355,27.39999962,21.47999954
1348,09-09-1954,1.761229634,27.34000015,21.07999992
1349,10-09-1954,18.55744171,27.20000076,21.47999954
1350,11-09-1954,5.565876007,27.35000038,21.28000069
1351,12-09-1954,7.612198353,27.60000038,21.05999947
1352,13-09-1954,22.14479256,27.79999924,21.92000008
1353,14-09-1954,35.67214584,27.12000084,21.82999992
1354,15-09-1954,12.26859283,26.62000084,21.76000023
1355,16-09-1954,1.454142094,26.85000038,20.87999916
1356,17-09-1954,1.711864352,28.03000069,21.05999947
1357,18-09-1954,0.263210863,27.43000031,21.18000031
1358,19-09-1954,0,28.10000038,21.46999931
1359,20-09-1954,0,28.09000015,21.27000046
1360,21-09-1954,0,28.14999962,21.94000053
1361,22-09-1954,0,28.30999947,21.95999908
1362,23-09-1954,1.738406539,27.69000053,22.13999939
1363,24-09-1954,0.760828674,27.70000076,21.94000053
1364,25-09-1954,5.325800896,28.42000008,21.65999985
1365,26-09-1954,2.853107691,28.04000092,21.18000031
1366,27-09-1954,0,28.17000008,21.47999954
1367,28-09-1954,0,28.05999947,22.25
1368,29-09-1954,36.21879959,24.72999954,21.57999992
1369,30-09-1954,35.39788055,24.87000084,20.51000023
1370,01-10-1954,5.522771358,26.04999924,20.57999992
1371,02-10-1954,0,27.31999969,19.84000015
1372,03-10-1954,0,28.96999931,20.54999924
1373,04-10-1954,0,29.47999954,21.29999924
1374,05-10-1954,0,29.96999931,21.95999908
1375,06-10-1954,0,30.04000092,20.93000031
1376,07-10-1954,0,29.26000023,20.79999924
1377,08-10-1954,0,29.42000008,19.96999931
1378,09-10-1954,0,29.5,19.72999954
1379,10-10-1954,0,30.07999992,18.45999908
1380,11-10-1954,0,30.88999939,18.30999947
1381,12-10-1954,0,32,19.93000031
1382,13-10-1954,0,33.49000168,20.89999962
1383,14-10-1954,0,32.77999878,20.86000061
1384,15-10-1954,0,32.52999878,20.56999969
1385,16-10-1954,0,32.84999847,19.92000008
1386,17-10-1954,0,32.63999939,21.04000092
1387,18-10-1954,0,31.04000092,22.32999992
1388,19-10-1954,32.76815033,30.72999954,21.68000031
1389,20-10-1954,21.74903107,30.40999985,20.35000038
1390,21-10-1954,0,29.87000084,20.51000023
1391,22-10-1954,0,30.48999977,20.70999908
1392,23-10-1954,0,30.86000061,20.34000015
1393,24-10-1954,0,30.35000038,21.29999924
1394,25-10-1954,0,30.01000023,20.46999931
1395,26-10-1954,0,30.39999962,19.73999977
1396,27-10-1954,0,29.43000031,16.63999939
1397,28-10-1954,0,29.62999916,16.97999954
1398,29-10-1954,0,29.75,18.13999939
1399,30-10-1954,0,30.77000046,17.25
1400,31-10-1954,0,30.79000092,17.29999924
1401,01-11-1954,0,30.80999947,16.17000008
1402,02-11-1954,0,30.89999962,16.92000008
1403,03-11-1954,0,31.37000084,16.70000076
1404,04-11-1954,0,31.04999924,17.10000038
1405,05-11-1954,0,31.30999947,17.54000092
1406,06-11-1954,0,31.51000023,17.52000046
1407,07-11-1954,0,31.11000061,16.09000015
1408,08-11-1954,0,30.31999969,16.48999977
1409,09-11-1954,0,30.61000061,16.39999962
1410,10-11-1954,0,30.28000069,16.67000008
1411,11-11-1954,0,30.07999992,16.76000023
1412,12-11-1954,0,29.62000084,16.86000061
1413,13-11-1954,0,30.38999939,17.70000076
1414,14-11-1954,0,30.80999947,16.96999931
1415,15-11-1954,0,30.73999977,17.35000038
1416,16-11-1954,0,30.31999969,16.95000076
1417,17-11-1954,0,30.37000084,16.54000092
1418,18-11-1954,0,30.77000046,16.21999931
1419,19-11-1954,0,30.39999962,15.88000011
1420,20-11-1954,0,30.12000084,15.64000034
1421,21-11-1954,0,30.07999992,16.87000084
1422,22-11-1954,0,29.22999954,16.06999969
1423,23-11-1954,0,29.79000092,17.55999947
1424,24-11-1954,0,29.15999985,18.39999962
1425,25-11-1954,0,30.98999977,17.12999916
1426,26-11-1954,0,30.71999931,16.09000015
1427,27-11-1954,0,31.29000092,15.55000019
1428,28-11-1954,0,30.90999985,16.87000084
1429,29-11-1954,0,30.62000084,16.45999908
1430,30-11-1954,0,30.51000023,15.93000031
1431,01-12-1954,0,30.90999985,16.80999947
1432,02-12-1954,0,30.52000046,16.87000084
1433,03-12-1954,0,31.25,16.77000046
1434,04-12-1954,0,31.55999947,17.47999954
1435,05-12-1954,0,30.89999962,16.37999916
1436,06-12-1954,0,31.28000069,16.54000092
1437,07-12-1954,0,30.97999954,15.22000027
1438,08-12-1954,0,30.14999962,14.47999954
1439,09-12-1954,0,29.38999939,15.69999981
1440,10-12-1954,0,30.04999924,15.36999989
1441,11-12-1954,0,29.65999985,16.03000069
1442,12-12-1954,0,29.72999954,15.18999958
1443,13-12-1954,0,29.48999977,14.72000027
1444,14-12-1954,0,29.45000076,18.17000008
1445,15-12-1954,0,28,20.62000084
1446,16-12-1954,0,29.15999985,20.37000084
1447,17-12-1954,0,27.95000076,18.96999931
1448,18-12-1954,2.80369401,26.61000061,17.93000031
1449,19-12-1954,0,27.59000015,16.47999954
1450,20-12-1954,0,27.64999962,16.65999985
1451,21-12-1954,0,29.75,17.30999947
1452,22-12-1954,0,28.93000031,16.34000015
1453,23-12-1954,0,28.62000084,15.26000023
1454,24-12-1954,0,29.34000015,15.98999977
1455,25-12-1954,0,30.04999924,16.88999939
1456,26-12-1954,0,29.54000092,17.01000023
1457,27-12-1954,0,30.55999947,16.37000084
1458,28-12-1954,0,29.51000023,16.20999908
1459,29-12-1954,0,29.12999916,14.09000015
1460,30-12-1954,0,27.44000053,11.80000019
1461,31-12-1954,0,26.94000053,12.30000019
1462,01-01-1955,0,28.03000069,12.81000042
1463,02-01-1955,0,28.98999977,12.11999989
1464,03-01-1955,0,29.79999924,11.68999958
1465,04-01-1955,0,30.43000031,11.28999996
1466,05-01-1955,0,30.85000038,10.84000015
1467,06-01-1955,0,29.73999977,16.45000076
1468,07-01-1955,0,30.10000038,15.42000008
1469,08-01-1955,0,29.84000015,15.5
1470,09-01-1955,0,29.09000015,15.22999954
1471,10-01-1955,0,30.35000038,17.29000092
1472,11-01-1955,0,29.46999931,18.84000015
1473,12-01-1955,0,29.82999992,18.19000053
1474,13-01-1955,0,29.60000038,17.46999931
1475,14-01-1955,0,29.90999985,18.32999992
1476,15-01-1955,0,30.45000076,17.53000069
1477,16-01-1955,0,29.63999939,17.79999924
1478,17-01-1955,0,30.77000046,16.72999954
1479,18-01-1955,0,29.86000061,16.28000069
1480,19-01-1955,0,29.62000084,16.43000031
1481,20-01-1955,0,29.97999954,16.26000023
1482,21-01-1955,0,30.45999908,17.04999924
1483,22-01-1955,0,30.81999969,17.42000008
1484,23-01-1955,0,30.07999992,17.63999939
1485,24-01-1955,0,29.12999916,17.06999969
1486,25-01-1955,0,28.92000008,17
1487,26-01-1955,0,29.02000046,16.81999969
1488,27-01-1955,0,29.81999969,17.90999985
1489,28-01-1955,0,30.43000031,17.61000061
1490,29-01-1955,0,30.73999977,18.26000023
1491,30-01-1955,0,30.37000084,18
1492,31-01-1955,0,29.73999977,17.37999916
1493,01-02-1955,0,29.84000015,16.75
1494,02-02-1955,0,30.34000015,16.46999931
1495,03-02-1955,0,30.57999992,17.71999931
1496,04-02-1955,0,27.78000069,13.81000042
1497,05-02-1955,0,27.34000015,14.30000019
1498,06-02-1955,0,28.71999931,15.09000015
1499,07-02-1955,0,30.84000015,17.35000038
1500,08-02-1955,0,32.81000137,17.60000038
1501,09-02-1955,0,32.72999954,18.04000092
1502,10-02-1955,0,31.29000092,17.54999924
1503,11-02-1955,0,30.44000053,14.92000008
1504,12-02-1955,0,30.06999969,15.88000011
1505,13-02-1955,0,31.54999924,17.46999931
1506,14-02-1955,0,32.06999969,18.5
1507,15-02-1955,0,32.09000015,18.92000008
1508,16-02-1955,0,32.18000031,19.84000015
1509,17-02-1955,0,32.74000168,17.95000076
1510,18-02-1955,0,31.34000015,18.63999939
1511,19-02-1955,0,30.12999916,16.37999916
1512,20-02-1955,0,31.81999969,18.55999947
1513,21-02-1955,0,32.09999847,19.93000031
1514,22-02-1955,0,32.95999908,19.43000031
1515,23-02-1955,0,32.72999954,19.23999977
1516,24-02-1955,0,31.77000046,19.15999985
1517,25-02-1955,0,33.13999939,19.87999916
1518,26-02-1955,0,33.36000061,19.52000046
1519,27-02-1955,0,34.20999908,19.28000069
1520,28-02-1955,0,33.13000107,20.45999908
1521,01-03-1955,0,32.36999893,19.71999931
1522,02-03-1955,0,29.78000069,16.02000046
1523,03-03-1955,0,30,16.37999916
1524,04-03-1955,0,31.22999954,17.86000061
1525,05-03-1955,0,32.11999893,18.75
1526,06-03-1955,0,31.53000069,19.32999992
1527,07-03-1955,0,30.94000053,19.36000061
1528,08-03-1955,0,31.94000053,19.47999954
1529,09-03-1955,0.124358162,31.82999992,20.01000023
1530,10-03-1955,0,32.31999969,20.05999947
1531,11-03-1955,0,33.79999924,19.88999939
1532,12-03-1955,0,34.22999954,19.31999969
1533,13-03-1955,0,34.65000153,19.51000023
1534,14-03-1955,0,34.49000168,19.90999985
1535,15-03-1955,0,33.86000061,19.52000046
1536,16-03-1955,0,33.84999847,20.75
1537,17-03-1955,7.86818552,34.38999939,21.39999962
1538,18-03-1955,0,35.38999939,22.09000015
1539,19-03-1955,0,34.22999954,21.01000023
1540,20-03-1955,0,34.56000137,20.37000084
1541,21-03-1955,0,34.72000122,21.62000084
1542,22-03-1955,0,34.95999908,22.32999992
1543,23-03-1955,7.636328697,35.25,22.20000076
1544,24-03-1955,0,34.40999985,22.62000084
1545,25-03-1955,18.5808754,34.41999817,21.12000084
1546,26-03-1955,0,34.83000183,20.97999954
1547,27-03-1955,0,34.65000153,21.51000023
1548,28-03-1955,0,34.52000046,21.65999985
1549,29-03-1955,0,34.93999863,21.46999931
1550,30-03-1955,0,35.72000122,22.32999992
1551,31-03-1955,0,34.38000107,20.81999969
1552,01-04-1955,0,32.63000107,20.44000053
1553,02-04-1955,0,33.93000031,21.06999969
1554,03-04-1955,0,34.22000122,21.23999977
1555,04-04-1955,0,33.74000168,20.61000061
1556,05-04-1955,0,33.52000046,20.70000076
1557,06-04-1955,0,33.52999878,20.62999916
1558,07-04-1955,0,34.58000183,21.72999954
1559,08-04-1955,0,34.50999832,21.5
1560,09-04-1955,0,34.74000168,21.04999924
1561,10-04-1955,0,35.09000015,21.61000061
1562,11-04-1955,0,35.11000061,21.04000092
1563,12-04-1955,0,35.38000107,21.53000069
1564,13-04-1955,0,34.56999969,21.88999939
1565,14-04-1955,0,33.41999817,20.43000031
1566,15-04-1955,0,32.11000061,17.88999939
1567,16-04-1955,0,32.33000183,18.82999992
1568,17-04-1955,0,35.50999832,20.15999985
1569,18-04-1955,0,35.77999878,21.46999931
1570,19-04-1955,0,36.22999954,22.52000046
1571,20-04-1955,0,35.43999863,22.76000023
1572,21-04-1955,0,37.86999893,24.28000069
1573,22-04-1955,0,35.72999954,24.68000031
1574,23-04-1955,10.12071705,34.04000092,21.43000031
1575,24-04-1955,6.686440945,33.09999847,23.12000084
1576,25-04-1955,24.66319084,33.72999954,22.88999939
1577,26-04-1955,0,33.90999985,22.54999924
1578,27-04-1955,0,34.95999908,23.23999977
1579,28-04-1955,0,35.70999908,24.13999939
1580,29-04-1955,0,36.68000031,24.53000069
1581,30-04-1955,0,36.33000183,23.12000084
1582,01-05-1955,0,34.54000092,22.80999947
1583,02-05-1955,0,34.49000168,22.38999939
1584,03-05-1955,0,34.56999969,23.63999939
1585,04-05-1955,0,35.29999924,23.40999985
1586,05-05-1955,0,34.52999878,23.59000015
1587,06-05-1955,0.194362968,35.20000076,23.12000084
1588,07-05-1955,0,35.27999878,24.18000031
1589,08-05-1955,0.252542704,35.11999893,23.68000031
1590,09-05-1955,0,35.20999908,23.92000008
1591,10-05-1955,0,35.38000107,24.28000069
1592,11-05-1955,0,34.27999878,24.11000061
1593,12-05-1955,0,32.95999908,22.21999931
1594,13-05-1955,0,33.13000107,21.09000015
1595,14-05-1955,0,33.88999939,23.53000069
1596,15-05-1955,0,35.86000061,24.76000023
1597,16-05-1955,0.12877129,35.06000137,25.23999977
1598,17-05-1955,0,35.88000107,24.59000015
1599,18-05-1955,0,36.04999924,25.81999969
1600,19-05-1955,0,36.13999939,26.02000046
1601,20-05-1955,0,35.75999832,27.12999916
1602,21-05-1955,15.96499729,34.88000107,25.59000015
1603,22-05-1955,0,32.43999863,24.77000046
1604,23-05-1955,0,33.15000153,24.35000038
1605,24-05-1955,0,33.59999847,23.98999977
1606,25-05-1955,0,33.58000183,23.64999962
1607,26-05-1955,0,34.27999878,24.23999977
1608,27-05-1955,0,34.86000061,25.13999939
1609,28-05-1955,0,34.45999908,25.85000038
1610,29-05-1955,0,33.02000046,24.42000008
1611,30-05-1955,0,33.77000046,23.63999939
1612,31-05-1955,0,33.88999939,24.22999954
1613,01-06-1955,0,33.93000031,23.27000046
1614,02-06-1955,0.785522699,34.25,25.11000061
1615,03-06-1955,12.1646719,35.06000137,23.96999931
1616,04-06-1955,0,32.59999847,23.79000092
1617,05-06-1955,0,34.13000107,23.13999939
1618,06-06-1955,0,32.81000137,24.20000076
1619,07-06-1955,0,33.18000031,24.85000038
1620,08-06-1955,0,32.34000015,24.82999992
1621,09-06-1955,0,32.61000061,24.70000076
1622,10-06-1955,0,32.22000122,24.87000084
1623,11-06-1955,0,31.38999939,24.20999908
1624,12-06-1955,0.156150356,31.64999962,23.87000084
1625,13-06-1955,5.382304668,31.11000061,23.52000046
1626,14-06-1955,5.11826086,31.30999947,23.45999908
1627,15-06-1955,0.507931173,31.86000061,23.94000053
1628,16-06-1955,0,31.10000038,22.53000069
1629,17-06-1955,0,28.82999992,22.69000053
1630,18-06-1955,0,29.79000092,23.37000084
1631,19-06-1955,0,30.13999939,24.04000092
1632,20-06-1955,2.150620699,30.05999947,23.34000015
1633,21-06-1955,2.012444019,29.75,22.48999977
1634,22-06-1955,4.373548508,27.20999908,22.61000061
1635,23-06-1955,2.354951382,27.75,22.14999962
1636,24-06-1955,21.50805855,26.80999947,21.92000008
1637,25-06-1955,0,25.45999908,21.59000015
1638,26-06-1955,0.247734174,25.80999947,21.56999969
1639,27-06-1955,7.5777812,26.43000031,21.57999992
1640,28-06-1955,40.69767761,26.54000092,21.62000084
1641,29-06-1955,92.46876526,27.13999939,22.28000069
1642,30-06-1955,33.13837433,27.04000092,22.21999931
1643,01-07-1955,27.59583282,26.70000076,22.18000031
1644,02-07-1955,25.11108398,26.77000046,22.13999939
1645,03-07-1955,25.18258286,26.56999969,22.06999969
1646,04-07-1955,28.94135857,26.52000046,22.10000038
1647,05-07-1955,21.84871864,28.10000038,22.57999992
1648,06-07-1955,53.19197845,28.28000069,22.62999916
1649,07-07-1955,2.815882921,28.25,22.68000031
1650,08-07-1955,2.217269182,27.94000053,22.62999916
1651,09-07-1955,1.409199476,29.04000092,22.73999977
1652,10-07-1955,1.017877817,28,22.39999962
1653,11-07-1955,3.849499464,27.79999924,22.80999947
1654,12-07-1955,3.676006556,27.20999908,22.28000069
1655,13-07-1955,1.825613737,27.97999954,23.19000053
1656,14-07-1955,2.231600285,28.46999931,22.79000092
1657,15-07-1955,3.273770332,29.09000015,23.26000023
1658,16-07-1955,3.68265605,28.92000008,22.71999931
1659,17-07-1955,7.571861267,28.68000031,23.22999954
1660,18-07-1955,12.88164616,28.12000084,22.61000061
1661,19-07-1955,28.00930214,27.65999985,22.38999939
1662,20-07-1955,11.71665478,27.78000069,22.31999969
1663,21-07-1955,11.65660095,28.02000046,22.10000038
1664,22-07-1955,13.51897335,27.71999931,22.22999954
1665,23-07-1955,1.401428938,27.96999931,22.70999908
1666,24-07-1955,0.145093814,28.37999916,22.73999977
1667,25-07-1955,0.164866701,28.54000092,22.43000031
1668,26-07-1955,0,28.45000076,22.28000069
1669,27-07-1955,0.20097968,27.95000076,22.44000053
1670,28-07-1955,19.34718132,26.86000061,21.29999924
1671,29-07-1955,3.835438251,26.71999931,22
1672,30-07-1955,8.528790474,26.38999939,21.77000046
1673,31-07-1955,3.841724634,26.09000015,21.54000092
1674,01-08-1955,19.66389084,25.55999947,21.63999939
1675,02-08-1955,17.65001678,26.5,21.59000015
1676,03-08-1955,2.313566685,25.43000031,21.5
1677,04-08-1955,0,26.98999977,22.13999939
1678,05-08-1955,1.476364613,26.14999962,21.80999947
1679,06-08-1955,14.35500526,26.38999939,22.46999931
1680,07-08-1955,14.28205299,26.85000038,22.31999969
1681,08-08-1955,25.31665421,26.04999924,22.40999985
1682,09-08-1955,30.47017288,26.45999908,22.04999924
1683,10-08-1955,26.20546913,25.78000069,22.26000023
1684,11-08-1955,13.60660839,26.84000015,22.11000061
1685,12-08-1955,9.710064888,27.13999939,22.25
1686,13-08-1955,7.082948685,26.85000038,21.95000076
1687,14-08-1955,7.909277916,26.81999969,22.07999992
1688,15-08-1955,12.22934055,27.22999954,22.55999947
1689,16-08-1955,5.660204887,27.03000069,22.45000076
1690,17-08-1955,10.71721363,26.48999977,22.12999916
1691,18-08-1955,52.43057632,25.65999985,21.62000084
1692,19-08-1955,14.72419357,26.28000069,21.55999947
1693,20-08-1955,10.42583179,27.01000023,21.95000076
1694,21-08-1955,3.830723763,27.60000038,21.07999992
1695,22-08-1955,0.261191934,27.44000053,21.30999947
1696,23-08-1955,4.95352459,26.88999939,21.93000031
1697,24-08-1955,27.16327477,25.64999962,21.54000092
1698,25-08-1955,35.63460922,25.06999969,20.95999908
1699,26-08-1955,23.95286751,24.95000076,21.60000038
1700,27-08-1955,7.895358562,25.54000092,21.26000023
1701,28-08-1955,6.938933372,25.30999947,22.21999931
1702,29-08-1955,4.513000011,26.61000061,21.95999908
1703,30-08-1955,18.56733131,26.36000061,21.68000031
1704,31-08-1955,11.09149456,25.93000031,21.44000053
1705,01-09-1955,48.83655167,27.68000031,21.78000069
1706,02-09-1955,29.83753777,25.80999947,21.90999985
1707,03-09-1955,31.41461945,26.82999992,21.82999992
1708,04-09-1955,15.81250381,26.30999947,22.10000038
1709,05-09-1955,14.00476074,26.26000023,21.96999931
1710,06-09-1955,16.9335289,25.27000046,21.62000084
1711,07-09-1955,13.4240942,26.07999992,21.67000008
1712,08-09-1955,3.992973089,26.60000038,21.42000008
1713,09-09-1955,0.749351025,27.48999977,21.78000069
1714,10-09-1955,0,27.36000061,22.04999924
1715,11-09-1955,0,27.21999931,21.89999962
1716,12-09-1955,0,27.78000069,22
1717,13-09-1955,0,27.87000084,21.47999954
1718,14-09-1955,0.120290108,28.73999977,20.73999977
1719,15-09-1955,0,29.48999977,20.87000084
1720,16-09-1955,0,30.03000069,21.57999992
1721,17-09-1955,0,30.85000038,22.20000076
1722,18-09-1955,0.236721903,30.87000084,21.97999954
1723,19-09-1955,11.97495747,30.03000069,22.34000015
1724,20-09-1955,1.021201491,30.29999924,22.13999939
1725,21-09-1955,11.9180727,30.63999939,21.97999954
1726,22-09-1955,0.992755651,29.95999908,22.17000008
1727,23-09-1955,1.875287414,29.45000076,22.81999969
1728,24-09-1955,0,30.15999985,22.46999931
1729,25-09-1955,24.35857964,30.12999916,22.14999962
1730,26-09-1955,35.47163773,30.5,22.19000053
1731,27-09-1955,1.67521286,28.43000031,21.78000069
1732,28-09-1955,66.0294342,29.93000031,22.14999962
1733,29-09-1955,43.69006729,29.19000053,22.12999916
1734,30-09-1955,43.2640419,29.29000092,22.34000015
1735,01-10-1955,11.78436089,28.67000008,22.37000084
1736,02-10-1955,0.286536098,28,22.62000084
1737,03-10-1955,29.77331352,27.78000069,21.98999977
1738,04-10-1955,10.50141811,25.57999992,22.5
1739,05-10-1955,0.307620347,28.29999924,21.26000023
1740,06-10-1955,0,28.92000008,21.13999939
1741,07-10-1955,0.680530429,29.17000008,21.80999947
1742,08-10-1955,16.12518692,28.81999969,21.62000084
1743,09-10-1955,0,29.79999924,21.35000038
1744,10-10-1955,0.238927394,29.18000031,20.79999924
1745,11-10-1955,13.16756916,29.26000023,21.34000015
1746,12-10-1955,0,29.20000076,21.13999939
1747,13-10-1955,0,30.15999985,20.13999939
1748,14-10-1955,0,30.15999985,19.28000069
1749,15-10-1955,0,31.78000069,20.51000023
1750,16-10-1955,0,30.76000023,21.57999992
1751,17-10-1955,0,31.37000084,20.70000076
1752,18-10-1955,0,31.57999992,22.06999969
1753,19-10-1955,10.50436306,29.60000038,22
1754,20-10-1955,8.410165787,29.45999908,22.13999939
1755,21-10-1955,2.013419628,28.85000038,21.67000008
1756,22-10-1955,38.4902153,30.11000061,21.80999947
1757,23-10-1955,0,29.39999962,21.70000076
1758,24-10-1955,12.05340576,29.69000053,22.06999969
1759,25-10-1955,2.668645382,30.35000038,21.77000046
1760,26-10-1955,0,30.23999977,22.25
1761,27-10-1955,0,30.29999924,22.05999947
1762,28-10-1955,0,30.25,20.36000061
1763,29-10-1955,0,29.63999939,19.07999992
1764,30-10-1955,0,30.07999992,18.98999977
1765,31-10-1955,0,30.78000069,20.68000031
1766,01-11-1955,0.295017272,31.29000092,21.51000023
1767,02-11-1955,0.163575664,30.42000008,22.39999962
1768,03-11-1955,10.62188148,30.90999985,19.30999947
1769,04-11-1955,0,30.37999916,18.18000031
1770,05-11-1955,0,29.60000038,16.72999954
1771,06-11-1955,0,28.40999985,17.32999992
1772,07-11-1955,0,28.63999939,16.89999962
1773,08-11-1955,0,27.69000053,15.92000008
1774,09-11-1955,0,28.62999916,14.89000034
1775,10-11-1955,0,28.32999992,14.22999954
